virus,reference,hi
a/bayern/147/2015,a/st._petersburg/100/2011,1279.9999999999998
a/bayern/147/2015,a/hong_kong/5659/2012,1279.9999999999998
a/bayern/147/2015,a/south_africa/3626/2013,639.9999999999999
a/hamburg/24/2015,a/california/07/2009,319.99999999999994
a/hamburg/24/2015,a/bayern/69/2009,639.9999999999999
a/hamburg/24/2015,a/lviv/n6/2009,319.99999999999994
a/hamburg/24/2015,a/christchurch/16/2010,639.9999999999999
a/hamburg/24/2015,a/astrakhan/1/2011,1279.9999999999998
a/hamburg/24/2015,a/st._petersburg/27/2011,639.9999999999999
a/hamburg/24/2015,a/st._petersburg/100/2011,1279.9999999999998
a/hamburg/24/2015,a/hong_kong/5659/2012,1279.9999999999998
a/hamburg/24/2015,a/south_africa/3626/2013,1279.9999999999998
a/nordrhein_westfalen/102/2015,a/california/07/2009,319.99999999999994
a/nordrhein_westfalen/102/2015,a/bayern/69/2009,639.9999999999999
a/nordrhein_westfalen/102/2015,a/lviv/n6/2009,319.99999999999994
a/nordrhein_westfalen/102/2015,a/christchurch/16/2010,639.9999999999999
a/nordrhein_westfalen/102/2015,a/astrakhan/1/2011,1279.9999999999998
a/nordrhein_westfalen/102/2015,a/st._petersburg/27/2011,639.9999999999999
a/nordrhein_westfalen/102/2015,a/st._petersburg/100/2011,1279.9999999999998
a/nordrhein_westfalen/102/2015,a/hong_kong/5659/2012,1279.9999999999998
a/nordrhein_westfalen/102/2015,a/south_africa/3626/2013,1279.9999999999998
a/bayern/146/2015,a/california/07/2009,159.99999999999994
a/bayern/146/2015,a/bayern/69/2009,319.99999999999994
a/bayern/146/2015,a/lviv/n6/2009,319.99999999999994
a/bayern/146/2015,a/christchurch/16/2010,319.99999999999994
a/bayern/146/2015,a/astrakhan/1/2011,639.9999999999999
a/bayern/146/2015,a/st._petersburg/27/2011,319.99999999999994
a/bayern/146/2015,a/st._petersburg/100/2011,1279.9999999999998
a/bayern/146/2015,a/hong_kong/5659/2012,1279.9999999999998
a/bayern/146/2015,a/south_africa/3626/2013,639.9999999999999
a/norway/2624/2015,a/california/07/2009,639.9999999999999
a/norway/2624/2015,a/bayern/69/2009,639.9999999999999
a/norway/2624/2015,a/lviv/n6/2009,1279.9999999999998
a/norway/2624/2015,a/christchurch/16/2010,639.9999999999999
a/norway/2624/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2624/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2624/2015,a/st._petersburg/100/2011,2560.0
a/norway/2624/2015,a/hong_kong/5659/2012,2560.0
a/norway/2624/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2626/2015,a/california/07/2009,319.99999999999994
a/norway/2626/2015,a/bayern/69/2009,319.99999999999994
a/norway/2626/2015,a/lviv/n6/2009,639.9999999999999
a/norway/2626/2015,a/christchurch/16/2010,319.99999999999994
a/norway/2626/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2626/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2626/2015,a/st._petersburg/100/2011,2560.0
a/norway/2626/2015,a/hong_kong/5659/2012,1279.9999999999998
a/norway/2626/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2628/2015,a/california/07/2009,319.99999999999994
a/norway/2628/2015,a/bayern/69/2009,639.9999999999999
a/norway/2628/2015,a/lviv/n6/2009,1279.9999999999998
a/norway/2628/2015,a/christchurch/16/2010,639.9999999999999
a/norway/2628/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2628/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2628/2015,a/st._petersburg/100/2011,2560.0
a/norway/2628/2015,a/hong_kong/5659/2012,2560.0
a/norway/2628/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2633/2015,a/california/07/2009,639.9999999999999
a/norway/2633/2015,a/bayern/69/2009,639.9999999999999
a/norway/2633/2015,a/lviv/n6/2009,1279.9999999999998
a/norway/2633/2015,a/christchurch/16/2010,639.9999999999999
a/norway/2633/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2633/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2633/2015,a/st._petersburg/100/2011,2560.0
a/norway/2633/2015,a/hong_kong/5659/2012,2560.0
a/norway/2633/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2634/2015,a/california/07/2009,639.9999999999999
a/norway/2634/2015,a/bayern/69/2009,639.9999999999999
a/norway/2634/2015,a/lviv/n6/2009,639.9999999999999
a/norway/2634/2015,a/christchurch/16/2010,639.9999999999999
a/norway/2634/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2634/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2634/2015,a/st._petersburg/100/2011,2560.0
a/norway/2634/2015,a/hong_kong/5659/2012,1810.1933598375617
a/norway/2634/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2634/2015,a/slovenia/2903/2015,2560.0
a/norway/2646/2015,a/california/07/2009,319.99999999999994
a/norway/2646/2015,a/bayern/69/2009,639.9999999999999
a/norway/2646/2015,a/lviv/n6/2009,639.9999999999999
a/norway/2646/2015,a/christchurch/16/2010,319.99999999999994
a/norway/2646/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2646/2015,a/st._petersburg/27/2011,319.99999999999994
a/norway/2646/2015,a/st._petersburg/100/2011,1279.9999999999998
a/norway/2646/2015,a/hong_kong/5659/2012,1279.9999999999998
a/norway/2646/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2650/2015,a/california/07/2009,319.99999999999994
a/norway/2650/2015,a/bayern/69/2009,639.9999999999999
a/norway/2650/2015,a/lviv/n6/2009,1279.9999999999998
a/norway/2650/2015,a/christchurch/16/2010,639.9999999999999
a/norway/2650/2015,a/astrakhan/1/2011,1279.9999999999998
a/norway/2650/2015,a/st._petersburg/27/2011,639.9999999999999
a/norway/2650/2015,a/st._petersburg/100/2011,2560.0
a/norway/2650/2015,a/hong_kong/5659/2012,2560.0
a/norway/2650/2015,a/south_africa/3626/2013,1279.9999999999998
a/norway/2685/2015,a/california/07/2009,159.99999999999994
a/norway/2685/2015,a/bayern/69/2009,319.99999999999994
a/norway/2685/2015,a/lviv/n6/2009,639.9999999999999
a/norway/2685/2015,a/christchurch/16/2010,319.99999999999994
a/norway/2685/2015,a/astrakhan/1/2011,639.9999999999999
a/norway/2685/2015,a/st._petersburg/27/2011,319.99999999999994
a/norway/2685/2015,a/st._petersburg/100/2011,1279.9999999999998
a/norway/2685/2015,a/hong_kong/5659/2012,1279.9999999999998
a/norway/2685/2015,a/south_africa/3626/2013,639.9999999999999
a/lisboa/29/20015,a/california/07/2009,639.9999999999999
a/lisboa/29/20015,a/bayern/69/2009,1279.9999999999998
a/lisboa/29/20015,a/lviv/n6/2009,639.9999999999999
a/lisboa/29/20015,a/christchurch/16/2010,639.9999999999999
a/lisboa/29/20015,a/astrakhan/1/2011,1279.9999999999998
a/lisboa/29/20015,a/st._petersburg/27/2011,639.9999999999999
a/lisboa/29/20015,a/st._petersburg/100/2011,2560.0
a/lisboa/29/20015,a/hong_kong/5659/2012,2560.0
a/lisboa/29/20015,a/south_africa/3626/2013,1279.9999999999998
a/iran/112039/2015,a/california/07/2009,319.99999999999994
a/iran/112039/2015,a/bayern/69/2009,639.9999999999999
a/iran/112039/2015,a/lviv/n6/2009,639.9999999999999
a/iran/112039/2015,a/christchurch/16/2010,639.9999999999999
a/iran/112039/2015,a/astrakhan/1/2011,1279.9999999999998
a/iran/112039/2015,a/st._petersburg/27/2011,639.9999999999999
a/iran/112039/2015,a/st._petersburg/100/2011,2560.0
a/iran/112039/2015,a/hong_kong/5659/2012,1279.9999999999998
a/iran/112039/2015,a/south_africa/3626/2013,1279.9999999999998
a/iran/109635/2015,a/california/07/2009,319.99999999999994
a/iran/109635/2015,a/bayern/69/2009,639.9999999999999
a/iran/109635/2015,a/lviv/n6/2009,319.99999999999994
a/iran/109635/2015,a/christchurch/16/2010,639.9999999999999
a/iran/109635/2015,a/astrakhan/1/2011,1279.9999999999998
a/iran/109635/2015,a/st._petersburg/27/2011,639.9999999999999
a/iran/109635/2015,a/st._petersburg/100/2011,2560.0
a/iran/109635/2015,a/hong_kong/5659/2012,1279.9999999999998
a/iran/109635/2015,a/south_africa/3626/2013,1279.9999999999998
a/iran/1359/2015,a/california/07/2009,319.99999999999994
a/iran/1359/2015,a/bayern/69/2009,639.9999999999999
a/iran/1359/2015,a/lviv/n6/2009,319.99999999999994
a/iran/1359/2015,a/christchurch/16/2010,639.9999999999999
a/iran/1359/2015,a/astrakhan/1/2011,1279.9999999999998
a/iran/1359/2015,a/st._petersburg/27/2011,639.9999999999999
a/iran/1359/2015,a/st._petersburg/100/2011,2560.0
a/iran/1359/2015,a/hong_kong/5659/2012,1279.9999999999998
a/iran/1359/2015,a/south_africa/3626/2013,1279.9999999999998
a/belgium/2015g0741/2015,a/california/07/2009,319.99999999999994
a/belgium/2015g0741/2015,a/bayern/69/2009,639.9999999999999
a/belgium/2015g0741/2015,a/lviv/n6/2009,319.99999999999994
a/belgium/2015g0741/2015,a/christchurch/16/2010,319.99999999999994
a/belgium/2015g0741/2015,a/astrakhan/1/2011,639.9999999999999
a/belgium/2015g0741/2015,a/st._petersburg/27/2011,319.99999999999994
a/belgium/2015g0741/2015,a/st._petersburg/100/2011,2560.0
a/belgium/2015g0741/2015,a/hong_kong/5659/2012,1279.9999999999998
a/belgium/2015g0741/2015,a/south_africa/3626/2013,639.9999999999999
a/england/357/2015,a/california/07/2009,319.99999999999994
a/england/357/2015,a/bayern/69/2009,639.9999999999999
a/england/357/2015,a/lviv/n6/2009,159.99999999999994
a/england/357/2015,a/christchurch/16/2010,639.9999999999999
a/england/357/2015,a/astrakhan/1/2011,1279.9999999999998
a/england/357/2015,a/st._petersburg/27/2011,639.9999999999999
a/england/357/2015,a/st._petersburg/100/2011,2560.0
a/england/357/2015,a/hong_kong/5659/2012,1279.9999999999998
a/england/357/2015,a/south_africa/3626/2013,1279.9999999999998
a/latvia/11_044910/2015,a/california/07/2009,319.99999999999994
a/latvia/11_044910/2015,a/bayern/69/2009,639.9999999999999
a/latvia/11_044910/2015,a/lviv/n6/2009,319.99999999999994
a/latvia/11_044910/2015,a/christchurch/16/2010,639.9999999999999
a/latvia/11_044910/2015,a/astrakhan/1/2011,1279.9999999999998
a/latvia/11_044910/2015,a/st._petersburg/27/2011,639.9999999999999
a/latvia/11_044910/2015,a/st._petersburg/100/2011,2560.0
a/latvia/11_044910/2015,a/hong_kong/5659/2012,1279.9999999999998
a/latvia/11_044910/2015,a/south_africa/3626/2013,1279.9999999999998
a/netherlands/2905/2015,a/california/07/2009,159.99999999999994
a/netherlands/2905/2015,a/bayern/69/2009,319.99999999999994
a/netherlands/2905/2015,a/lviv/n6/2009,159.99999999999994
a/netherlands/2905/2015,a/christchurch/16/2010,319.99999999999994
a/netherlands/2905/2015,a/astrakhan/1/2011,639.9999999999999
a/netherlands/2905/2015,a/st._petersburg/27/2011,319.99999999999994
a/netherlands/2905/2015,a/st._petersburg/100/2011,1279.9999999999998
a/netherlands/2905/2015,a/hong_kong/5659/2012,1279.9999999999998
a/netherlands/2905/2015,a/south_africa/3626/2013,639.9999999999999
a/lisboa/30/20015,a/california/07/2009,319.99999999999994
a/lisboa/30/20015,a/bayern/69/2009,639.9999999999999
a/lisboa/30/20015,a/lviv/n6/2009,319.99999999999994
a/lisboa/30/20015,a/christchurch/16/2010,639.9999999999999
a/lisboa/30/20015,a/astrakhan/1/2011,1279.9999999999998
a/lisboa/30/20015,a/st._petersburg/27/2011,639.9999999999999
a/lisboa/30/20015,a/st._petersburg/100/2011,2560.0
a/lisboa/30/20015,a/hong_kong/5659/2012,1279.9999999999998
a/lisboa/30/20015,a/south_africa/3626/2013,1279.9999999999998
a/finland/541/2015,a/california/07/2009,319.99999999999994
a/finland/541/2015,a/bayern/69/2009,639.9999999999999
a/finland/541/2015,a/lviv/n6/2009,639.9999999999999
a/finland/541/2015,a/christchurch/16/2010,639.9999999999999
a/finland/541/2015,a/astrakhan/1/2011,1279.9999999999998
a/finland/541/2015,a/st._petersburg/27/2011,639.9999999999999
a/finland/541/2015,a/st._petersburg/100/2011,2560.0
a/finland/541/2015,a/hong_kong/5659/2012,1279.9999999999998
a/finland/541/2015,a/south_africa/3626/2013,1279.9999999999998
a/netherlands/2915/2015,a/california/07/2009,319.99999999999994
a/netherlands/2915/2015,a/bayern/69/2009,639.9999999999999
a/netherlands/2915/2015,a/lviv/n6/2009,319.99999999999994
a/netherlands/2915/2015,a/christchurch/16/2010,639.9999999999999
a/netherlands/2915/2015,a/astrakhan/1/2011,1279.9999999999998
a/netherlands/2915/2015,a/st._petersburg/27/2011,639.9999999999999
a/netherlands/2915/2015,a/st._petersburg/100/2011,2560.0
a/netherlands/2915/2015,a/hong_kong/5659/2012,1279.9999999999998
a/netherlands/2915/2015,a/south_africa/3626/2013,1279.9999999999998
a/netherlands/2917/2015,a/california/07/2009,319.99999999999994
a/netherlands/2917/2015,a/bayern/69/2009,639.9999999999999
a/netherlands/2917/2015,a/lviv/n6/2009,319.99999999999994
a/netherlands/2917/2015,a/christchurch/16/2010,639.9999999999999
a/netherlands/2917/2015,a/astrakhan/1/2011,1279.9999999999998
a/netherlands/2917/2015,a/st._petersburg/27/2011,639.9999999999999
a/netherlands/2917/2015,a/st._petersburg/100/2011,2560.0
a/netherlands/2917/2015,a/hong_kong/5659/2012,2560.0
a/netherlands/2917/2015,a/south_africa/3626/2013,1279.9999999999998
a/england/358/2015,a/california/07/2009,319.99999999999994
a/england/358/2015,a/bayern/69/2009,639.9999999999999
a/england/358/2015,a/lviv/n6/2009,319.99999999999994
a/england/358/2015,a/christchurch/16/2010,639.9999999999999
a/england/358/2015,a/astrakhan/1/2011,639.9999999999999
a/england/358/2015,a/st._petersburg/27/2011,319.99999999999994
a/england/358/2015,a/st._petersburg/100/2011,1279.9999999999998
a/england/358/2015,a/hong_kong/5659/2012,1279.9999999999998
a/england/358/2015,a/south_africa/3626/2013,1279.9999999999998
a/england/364/2015,a/california/07/2009,319.99999999999994
a/england/364/2015,a/bayern/69/2009,639.9999999999999
a/england/364/2015,a/lviv/n6/2009,159.99999999999994
a/england/364/2015,a/christchurch/16/2010,639.9999999999999
a/england/364/2015,a/astrakhan/1/2011,639.9999999999999
a/england/364/2015,a/st._petersburg/27/2011,639.9999999999999
a/england/364/2015,a/st._petersburg/100/2011,2560.0
a/england/364/2015,a/hong_kong/5659/2012,1279.9999999999998
a/england/364/2015,a/south_africa/3626/2013,1279.9999999999998
a/england/365/2015,a/california/07/2009,319.99999999999994
a/england/365/2015,a/bayern/69/2009,639.9999999999999
a/england/365/2015,a/lviv/n6/2009,319.99999999999994
a/england/365/2015,a/christchurch/16/2010,639.9999999999999
a/england/365/2015,a/astrakhan/1/2011,1279.9999999999998
a/england/365/2015,a/st._petersburg/27/2011,639.9999999999999
a/england/365/2015,a/st._petersburg/100/2011,2560.0
a/england/365/2015,a/hong_kong/5659/2012,1279.9999999999998
a/england/365/2015,a/south_africa/3626/2013,1279.9999999999998
a/lisboa/31/20015,a/california/07/2009,319.99999999999994
a/lisboa/31/20015,a/bayern/69/2009,319.99999999999994
a/lisboa/31/20015,a/lviv/n6/2009,159.99999999999994
a/lisboa/31/20015,a/christchurch/16/2010,319.99999999999994
a/lisboa/31/20015,a/astrakhan/1/2011,639.9999999999999
a/lisboa/31/20015,a/st._petersburg/27/2011,319.99999999999994
a/lisboa/31/20015,a/st._petersburg/100/2011,1279.9999999999998
a/lisboa/31/20015,a/hong_kong/5659/2012,1279.9999999999998
a/lisboa/31/20015,a/south_africa/3626/2013,1279.9999999999998
a/lisboa/32/20015,a/california/07/2009,319.99999999999994
a/lisboa/32/20015,a/bayern/69/2009,639.9999999999999
a/lisboa/32/20015,a/lviv/n6/2009,639.9999999999999
a/lisboa/32/20015,a/christchurch/16/2010,639.9999999999999
a/lisboa/32/20015,a/astrakhan/1/2011,1279.9999999999998
a/lisboa/32/20015,a/st._petersburg/27/2011,639.9999999999999
a/lisboa/32/20015,a/st._petersburg/100/2011,2560.0
a/lisboa/32/20015,a/hong_kong/5659/2012,2560.0
a/lisboa/32/20015,a/south_africa/3626/2013,1279.9999999999998
a/england/370/2015,a/california/07/2009,319.99999999999994
a/england/370/2015,a/bayern/69/2009,639.9999999999999
a/england/370/2015,a/lviv/n6/2009,319.99999999999994
a/england/370/2015,a/christchurch/16/2010,639.9999999999999
a/england/370/2015,a/astrakhan/1/2011,1279.9999999999998
a/england/370/2015,a/st._petersburg/27/2011,639.9999999999999
a/england/370/2015,a/st._petersburg/100/2011,2560.0
a/england/370/2015,a/hong_kong/5659/2012,1279.9999999999998
a/england/370/2015,a/south_africa/3626/2013,1279.9999999999998
a/lisboa/33/20015,a/california/07/2009,319.99999999999994
a/lisboa/33/20015,a/bayern/69/2009,639.9999999999999
a/lisboa/33/20015,a/lviv/n6/2009,319.99999999999994
a/lisboa/33/20015,a/christchurch/16/2010,639.9999999999999
a/lisboa/33/20015,a/astrakhan/1/2011,1279.9999999999998
a/lisboa/33/20015,a/st._petersburg/27/2011,639.9999999999999
a/lisboa/33/20015,a/st._petersburg/100/2011,2560.0
a/lisboa/33/20015,a/hong_kong/5659/2012,1279.9999999999998
a/lisboa/33/20015,a/south_africa/3626/2013,1279.9999999999998
a/st_petersburg/349/2015,a/california/07/2009,319.99999999999994
a/st_petersburg/349/2015,a/bayern/69/2009,639.9999999999999
a/st_petersburg/349/2015,a/lviv/n6/2009,319.99999999999994
a/st_petersburg/349/2015,a/christchurch/16/2010,639.9999999999999
a/st_petersburg/349/2015,a/astrakhan/1/2011,1279.9999999999998
a/st_petersburg/349/2015,a/st._petersburg/27/2011,639.9999999999999
a/st_petersburg/349/2015,a/st._petersburg/100/2011,2560.0
a/st_petersburg/349/2015,a/hong_kong/5659/2012,1279.9999999999998
a/st_petersburg/349/2015,a/south_africa/3626/2013,1279.9999999999998
a/finland/546/2015,a/california/07/2009,319.99999999999994
a/finland/546/2015,a/bayern/69/2009,639.9999999999999
a/finland/546/2015,a/lviv/n6/2009,639.9999999999999
a/finland/546/2015,a/christchurch/16/2010,639.9999999999999
a/finland/546/2015,a/astrakhan/1/2011,1279.9999999999998
a/finland/546/2015,a/st._petersburg/27/2011,639.9999999999999
a/finland/546/2015,a/st._petersburg/100/2011,2560.0
a/finland/546/2015,a/hong_kong/5659/2012,1279.9999999999998
a/finland/546/2015,a/south_africa/3626/2013,1279.9999999999998
a/lisboa/34/20015,a/california/07/2009,639.9999999999999
a/lisboa/34/20015,a/bayern/69/2009,1279.9999999999998
a/lisboa/34/20015,a/lviv/n6/2009,639.9999999999999
a/lisboa/34/20015,a/christchurch/16/2010,639.9999999999999
a/lisboa/34/20015,a/astrakhan/1/2011,1279.9999999999998
a/lisboa/34/20015,a/st._petersburg/27/2011,639.9999999999999
a/lisboa/34/20015,a/st._petersburg/100/2011,5120.0
a/lisboa/34/20015,a/hong_kong/5659/2012,2560.0
a/lisboa/34/20015,a/south_africa/3626/2013,1279.9999999999998
a/iran/117007/2015,a/california/07/2009,319.99999999999994
a/iran/117007/2015,a/bayern/69/2009,1279.9999999999998
a/iran/117007/2015,a/lviv/n6/2009,639.9999999999999
a/iran/117007/2015,a/christchurch/16/2010,639.9999999999999
a/iran/117007/2015,a/astrakhan/1/2011,1279.9999999999998
a/iran/117007/2015,a/st._petersburg/27/2011,639.9999999999999
a/iran/117007/2015,a/st._petersburg/100/2011,2560.0
a/iran/117007/2015,a/hong_kong/5659/2012,2560.0
a/iran/117007/2015,a/south_africa/3626/2013,1279.9999999999998
a/iran/1337/2015,a/california/07/2009,319.99999999999994
a/iran/1337/2015,a/bayern/69/2009,639.9999999999999
a/iran/1337/2015,a/lviv/n6/2009,319.99999999999994
a/iran/1337/2015,a/christchurch/16/2010,639.9999999999999
a/iran/1337/2015,a/astrakhan/1/2011,1279.9999999999998
a/iran/1337/2015,a/st._petersburg/27/2011,639.9999999999999
a/iran/1337/2015,a/st._petersburg/100/2011,2560.0
a/iran/1337/2015,a/hong_kong/5659/2012,1279.9999999999998
a/iran/1337/2015,a/south_africa/3626/2013,1279.9999999999998
a/iran/116675/2015,a/california/07/2009,452.5483399593903
a/iran/116675/2015,a/bayern/69/2009,1279.9999999999998
a/iran/116675/2015,a/lviv/n6/2009,905.0966799187808
a/iran/116675/2015,a/christchurch/16/2010,905.0966799187808
a/iran/116675/2015,a/astrakhan/1/2011,1810.1933598375617
a/iran/116675/2015,a/st._petersburg/27/2011,905.0966799187808
a/iran/116675/2015,a/st._petersburg/100/2011,3620.3867196751203
a/iran/116675/2015,a/hong_kong/5659/2012,2560.0
a/iran/116675/2015,a/south_africa/3626/2013,1279.9999999999998
a/netherlands/2925/2015,a/california/07/2009,319.99999999999994
a/netherlands/2925/2015,a/bayern/69/2009,639.9999999999999
a/netherlands/2925/2015,a/lviv/n6/2009,319.99999999999994
a/netherlands/2925/2015,a/christchurch/16/2010,639.9999999999999
